DATE,age_category,percent_positive_7d_avg
2023-10-04,18to24,0.1635
2023-10-05,18to24,0.1574
2023-10-06,18to24,0.1423
2023-10-07,18to24,0.1368
2023-10-08,18to24,0.1364
2023-10-09,18to24,0.1281
2023-10-10,18to24,0.1247
2023-10-11,18to24,0.1190
2023-10-12,18to24,0.1156
2023-10-13,18to24,0.1233
2023-10-14,18to24,0.1175
2023-10-15,18to24,0.1236
2023-10-16,18to24,0.1253
2023-10-17,18to24,0.1126
2023-10-18,18to24,0.1085
2023-10-19,18to24,0.1194
2023-10-20,18to24,0.1183
2023-10-21,18to24,0.1239
2023-10-22,18to24,0.1190
2023-10-23,18to24,0.1336
2023-10-24,18to24,0.1460
2023-10-25,18to24,0.1533
2023-10-26,18to24,0.1435
2023-10-27,18to24,0.1402
2023-10-28,18to24,0.1406
2023-10-29,18to24,0.1460
2023-10-30,18to24,0.1333
2023-10-31,18to24,0.1217
2023-11-01,18to24,0.1176
2023-11-02,18to24,0.1232
2023-11-03,18to24,0.1253
2023-11-04,18to24,0.1360
2023-11-05,18to24,0.1393
2023-11-06,18to24,0.1417
2023-11-07,18to24,0.1516
2023-11-08,18to24,0.1512
2023-11-09,18to24,0.1529
2020-05-01,25to64,0.0504
2020-05-02,25to64,0.0492
2020-05-03,25to64,0.0482
2020-05-04,25to64,0.0469
2020-05-05,25to64,0.0446
2020-05-06,25to64,0.0421
2020-05-07,25to64,0.0403
2020-05-08,25to64,0.0388
2020-05-09,25to64,0.0383
2020-05-10,25to64,0.0382
2020-05-11,25to64,0.0382
2020-05-12,25to64,0.0385
2020-05-13,25to64,0.0400
2020-05-14,25to64,0.0414
2020-05-15,25to64,0.0442
2020-05-16,25to64,0.0461
2020-05-17,25to64,0.0481
2020-05-18,25to64,0.0509
2020-05-19,25to64,0.0577
2020-05-20,25to64,0.0618
2020-05-21,25to64,0.0652
2020-05-22,25to64,0.0619
2020-05-23,25to64,0.0607
2020-05-24,25to64,0.0580
2020-05-25,25to64,0.0515
2020-05-26,25to64,0.0446
2020-05-27,25to64,0.0392
2020-05-28,25to64,0.0354
2020-05-29,25to64,0.0341
2020-05-30,25to64,0.0326
2020-05-31,25to64,0.0312
2020-06-01,25to64,0.0302
2020-06-02,25to64,0.0282
2020-06-03,25to64,0.0265
2020-06-04,25to64,0.0248
2020-06-05,25to64,0.0230
2020-06-06,25to64,0.0221
2020-06-07,25to64,0.0214
2020-06-08,25to64,0.0191
2020-06-09,25to64,0.0168
2020-06-10,25to64,0.0152
2020-06-11,25to64,0.0139
2020-06-12,25to64,0.0129
2020-06-13,25to64,0.0122
2020-06-14,25to64,0.0121
2020-06-15,25to64,0.0118
2020-06-16,25to64,0.0117
2020-06-17,25to64,0.0117
2020-06-18,25to64,0.0117
2020-06-19,25to64,0.0116
2020-06-20,25to64,0.0117
2020-06-21,25to64,0.0111
2020-06-22,25to64,0.0109
2020-06-23,25to64,0.0103
2020-06-24,25to64,0.0096
2020-06-25,25to64,0.0093
2020-06-26,25to64,0.0087
2020-06-27,25to64,0.0085
2020-06-28,25to64,0.0082
2020-06-29,25to64,0.0080
2020-06-30,25to64,0.0079
2020-07-01,25to64,0.0082
2020-07-02,25to64,0.0081
2020-07-03,25to64,0.0083
2020-07-04,25to64,0.0080
2020-07-05,25to64,0.0080
2020-07-06,25to64,0.0081
2020-07-07,25to64,0.0077
2020-07-08,25to64,0.0071
2020-07-09,25to64,0.0066
2020-07-10,25to64,0.0067
2020-07-11,25to64,0.0068
2020-07-12,25to64,0.0068
2020-07-13,25to64,0.0065
2020-07-14,25to64,0.0069
2020-07-15,25to64,0.0068
2020-07-16,25to64,0.0072
2020-07-17,25to64,0.0072
2020-07-18,25to64,0.0073
2020-07-19,25to64,0.0075
2020-07-20,25to64,0.0075
2020-07-21,25to64,0.0076
2020-07-22,25to64,0.0074
2020-07-23,25to64,0.0070
2020-07-24,25to64,0.0070
2020-07-25,25to64,0.0067
2020-07-26,25to64,0.0066
2020-07-27,25to64,0.0064
2020-07-28,25to64,0.0057
2020-07-29,25to64,0.0055
2020-07-30,25to64,0.0053
2020-07-31,25to64,0.0052
2020-08-01,25to64,0.0049
2020-08-02,25to64,0.0048
2020-08-03,25to64,0.0049
2020-08-04,25to64,0.0049
2020-08-05,25to64,0.0049
2020-08-06,25to64,0.0051
2020-08-07,25to64,0.0049
2020-08-08,25to64,0.0049
2020-08-09,25to64,0.0049
2020-08-10,25to64,0.0046
2020-08-11,25to64,0.0045
2020-08-12,25to64,0.0043
2020-08-13,25to64,0.0042
2020-08-14,25to64,0.0042
2020-08-15,25to64,0.0044
2020-08-16,25to64,0.0043
2020-08-17,25to64,0.0045
2020-08-18,25to64,0.0045
2020-08-19,25to64,0.0047
2020-08-20,25to64,0.0048
2020-08-21,25to64,0.0048
2020-08-22,25to64,0.0048
2020-08-23,25to64,0.0050
2020-08-24,25to64,0.0048
2020-08-25,25to64,0.0047
2020-08-26,25to64,0.0048
2020-08-27,25to64,0.0047
2020-08-28,25to64,0.0048
2020-08-29,25to64,0.0048
2020-08-30,25to64,0.0049
2020-08-31,25to64,0.0051
2020-09-01,25to64,0.0055
2020-09-02,25to64,0.0059
2020-09-03,25to64,0.0064
2020-09-04,25to64,0.0067
2020-09-05,25to64,0.0070
2020-09-06,25to64,0.0071
2020-09-07,25to64,0.0078
2020-09-08,25to64,0.0078
2020-09-09,25to64,0.0076
2020-09-10,25to64,0.0079
2020-09-11,25to64,0.0080
2020-09-12,25to64,0.0085
2020-09-13,25to64,0.0089
2020-09-14,25to64,0.0089
2020-09-15,25to64,0.0096
2020-09-16,25to64,0.0104
2020-09-17,25to64,0.0108
2020-09-18,25to64,0.0118
2020-09-19,25to64,0.0118
2020-09-20,25to64,0.0119
2020-09-21,25to64,0.0117
2020-09-22,25to64,0.0120
2020-09-23,25to64,0.0124
2020-09-24,25to64,0.0129
2020-09-25,25to64,0.0135
2020-09-26,25to64,0.0147
2020-09-27,25to64,0.0155
2020-09-28,25to64,0.0165
2020-09-29,25to64,0.0173
2020-09-30,25to64,0.0181
2020-10-01,25to64,0.0186
2020-10-02,25to64,0.0186
2020-10-03,25to64,0.0183
2020-10-04,25to64,0.0179
2020-10-05,25to64,0.0179
2020-10-06,25to64,0.0176
2020-10-07,25to64,0.0175
2020-10-08,25to64,0.0177
2020-10-09,25to64,0.0181
2020-10-10,25to64,0.0184
2020-10-11,25to64,0.0194
2020-10-12,25to64,0.0214
2020-10-13,25to64,0.0225
2020-10-14,25to64,0.0230
2020-10-15,25to64,0.0242
2020-10-16,25to64,0.0247
2020-10-17,25to64,0.0253
2020-10-18,25to64,0.0257
2020-10-19,25to64,0.0246
2020-10-20,25to64,0.0250
2020-10-21,25to64,0.0258
2020-10-22,25to64,0.0263
2020-10-23,25to64,0.0271
2020-10-24,25to64,0.0277
2020-10-25,25to64,0.0282
2020-10-26,25to64,0.0283
2020-10-27,25to64,0.0283
2020-10-28,25to64,0.0289
2020-10-29,25to64,0.0291
2020-10-30,25to64,0.0291
2020-10-31,25to64,0.0292
2020-11-01,25to64,0.0291
2020-11-02,25to64,0.0299
2020-11-03,25to64,0.0309
2020-11-04,25to64,0.0314
2020-11-05,25to64,0.0327
2020-11-06,25to64,0.0344
2020-11-07,25to64,0.0360
2020-11-08,25to64,0.0372
2020-11-09,25to64,0.0383
2020-11-10,25to64,0.0399
2020-11-11,25to64,0.0419
2020-11-12,25to64,0.0426
2020-11-13,25to64,0.0422
2020-11-14,25to64,0.0420
2020-11-15,25to64,0.0419
2020-11-16,25to64,0.0410
2020-11-17,25to64,0.0402
2020-11-18,25to64,0.0391
2020-11-19,25to64,0.0389
2020-11-20,25to64,0.0387
2020-11-21,25to64,0.0384
2020-11-22,25to64,0.0384
2020-11-23,25to64,0.0387
2020-11-24,25to64,0.0380
2020-11-25,25to64,0.0375
2020-11-26,25to64,0.0374
2020-11-27,25to64,0.0378
2020-11-28,25to64,0.0393
2020-11-29,25to64,0.0399
2020-11-30,25to64,0.0403
2020-12-01,25to64,0.0405
2020-12-02,25to64,0.0401
2020-12-03,25to64,0.0402
2020-12-04,25to64,0.0407
2020-12-05,25to64,0.0402
2020-12-06,25to64,0.0401
2020-12-07,25to64,0.0392
2020-12-08,25to64,0.0385
2020-12-09,25to64,0.0388
2020-12-10,25to64,0.0387
2020-12-11,25to64,0.0386
2020-12-12,25to64,0.0388
2020-12-13,25to64,0.0392
2020-12-14,25to64,0.0404
2020-12-15,25to64,0.0411
2020-12-16,25to64,0.0413
2020-12-17,25to64,0.0422
2020-12-18,25to64,0.0419
2020-12-19,25to64,0.0417
2020-12-20,25to64,0.0415
2020-12-21,25to64,0.0405
2020-12-22,25to64,0.0405
2020-12-23,25to64,0.0414
2020-12-24,25to64,0.0434
2020-12-25,25to64,0.0457
2020-12-26,25to64,0.0481
2020-12-27,25to64,0.0503
2020-12-28,25to64,0.0560
2020-12-29,25to64,0.0587
2020-12-30,25to64,0.0620
2020-12-31,25to64,0.0631
2021-01-01,25to64,0.0639
2021-01-02,25to64,0.0653
2021-01-03,25to64,0.0667
2021-01-04,25to64,0.0659
2021-01-05,25to64,0.0683
2021-01-06,25to64,0.0676
2021-01-07,25to64,0.0669
2021-01-08,25to64,0.0654
2021-01-09,25to64,0.0639
2021-01-10,25to64,0.0618
2021-01-11,25to64,0.0594
2021-01-12,25to64,0.0570
2021-01-13,25to64,0.0556
2021-01-14,25to64,0.0538
2021-01-15,25to64,0.0524
2021-01-16,25to64,0.0516
2021-01-17,25to64,0.0512
2021-01-18,25to64,0.0505
2021-01-19,25to64,0.0492
2021-01-20,25to64,0.0479
2021-01-21,25to64,0.0467
2021-01-22,25to64,0.0454
2021-01-23,25to64,0.0442
2021-01-24,25to64,0.0431
2021-01-25,25to64,0.0419
2021-01-26,25to64,0.0404
2021-01-27,25to64,0.0397
2021-01-28,25to64,0.0385
2021-01-29,25to64,0.0377
2021-01-30,25to64,0.0371
2021-01-31,25to64,0.0365
2021-02-01,25to64,0.0353
2021-02-02,25to64,0.0342
2021-02-03,25to64,0.0326
2021-02-04,25to64,0.0315
2021-02-05,25to64,0.0301
2021-02-06,25to64,0.0290
2021-02-07,25to64,0.0283
2021-02-08,25to64,0.0269
2021-02-09,25to64,0.0264
2021-02-10,25to64,0.0260
2021-02-11,25to64,0.0257
2021-02-12,25to64,0.0255
2021-02-13,25to64,0.0253
2021-02-14,25to64,0.0249
2021-02-15,25to64,0.0263
2021-02-16,25to64,0.0255
2021-02-17,25to64,0.0255
2021-02-18,25to64,0.0250
2021-02-19,25to64,0.0250
2021-02-20,25to64,0.0248
2021-02-21,25to64,0.0249
2021-02-22,25to64,0.0238
2021-02-23,25to64,0.0240
2021-02-24,25to64,0.0243
2021-02-25,25to64,0.0240
2021-02-26,25to64,0.0236
2021-02-27,25to64,0.0235
2021-02-28,25to64,0.0235
2021-03-01,25to64,0.0236
2021-03-02,25to64,0.0238
2021-03-03,25to64,0.0244
2021-03-04,25to64,0.0252
2021-03-05,25to64,0.0257
2021-03-06,25to64,0.0261
2021-03-07,25to64,0.0265
2021-03-08,25to64,0.0270
2021-03-09,25to64,0.0280
2021-03-10,25to64,0.0283
2021-03-11,25to64,0.0290
2021-03-12,25to64,0.0295
2021-03-13,25to64,0.0297
2021-03-14,25to64,0.0301
2021-03-15,25to64,0.0320
2021-03-16,25to64,0.0342
2021-03-17,25to64,0.0364
2021-03-18,25to64,0.0373
2021-03-19,25to64,0.0388
2021-03-20,25to64,0.0403
2021-03-21,25to64,0.0418
2021-03-22,25to64,0.0434
2021-03-23,25to64,0.0449
2021-03-24,25to64,0.0464
2021-03-25,25to64,0.0485
2021-03-26,25to64,0.0497
2021-03-27,25to64,0.0507
2021-03-28,25to64,0.0519
2021-03-29,25to64,0.0534
2021-03-30,25to64,0.0548
2021-03-31,25to64,0.0554
2021-04-01,25to64,0.0565
2021-04-02,25to64,0.0592
2021-04-03,25to64,0.0617
2021-04-04,25to64,0.0642
2021-04-05,25to64,0.0675
2021-04-06,25to64,0.0707
2021-04-07,25to64,0.0746
2021-04-08,25to64,0.0778
2021-04-09,25to64,0.0790
2021-04-10,25to64,0.0813
2021-04-11,25to64,0.0819
2021-04-12,25to64,0.0837
2021-04-13,25to64,0.0857
2021-04-14,25to64,0.0871
2021-04-15,25to64,0.0880
2021-04-16,25to64,0.0881
2021-04-17,25to64,0.0877
2021-04-18,25to64,0.0876
2021-04-19,25to64,0.0867
2021-04-20,25to64,0.0874
2021-04-21,25to64,0.0871
2021-04-22,25to64,0.0871
2021-04-23,25to64,0.0868
2021-04-24,25to64,0.0860
2021-04-25,25to64,0.0854
2021-04-26,25to64,0.0842
2021-04-27,25to64,0.0825
2021-04-28,25to64,0.0818
2021-04-29,25to64,0.0804
2021-04-30,25to64,0.0797
2021-05-01,25to64,0.0796
2021-05-02,25to64,0.0789
2021-05-03,25to64,0.0776
2021-05-04,25to64,0.0764
2021-05-05,25to64,0.0750
2021-05-06,25to64,0.0741
2021-05-07,25to64,0.0725
2021-05-08,25to64,0.0707
2021-05-09,25to64,0.0696
2021-05-10,25to64,0.0687
2021-05-11,25to64,0.0674
2021-05-12,25to64,0.0659
2021-05-13,25to64,0.0643
2021-05-14,25to64,0.0637
2021-05-15,25to64,0.0627
2021-05-16,25to64,0.0618
2021-05-17,25to64,0.0612
2021-05-18,25to64,0.0603
2021-05-19,25to64,0.0593
2021-05-20,25to64,0.0584
2021-05-21,25to64,0.0568
2021-05-22,25to64,0.0555
2021-05-23,25to64,0.0544
2021-05-24,25to64,0.0541
2021-05-25,25to64,0.0506
2021-05-26,25to64,0.0468
2021-05-27,25to64,0.0443
2021-05-28,25to64,0.0421
2021-05-29,25to64,0.0396
2021-05-30,25to64,0.0375
2021-05-31,25to64,0.0349
2021-06-01,25to64,0.0328
2021-06-02,25to64,0.0323
2021-06-03,25to64,0.0308
2021-06-04,25to64,0.0290
2021-06-05,25to64,0.0282
2021-06-06,25to64,0.0273
2021-06-07,25to64,0.0254
2021-06-08,25to64,0.0243
2021-06-09,25to64,0.0228
2021-06-10,25to64,0.0217
2021-06-11,25to64,0.0213
2021-06-12,25to64,0.0204
2021-06-13,25to64,0.0201
2021-06-14,25to64,0.0191
2021-06-15,25to64,0.0188
2021-06-16,25to64,0.0178
2021-06-17,25to64,0.0169
2021-06-18,25to64,0.0158
2021-06-19,25to64,0.0152
2021-06-20,25to64,0.0143
2021-06-21,25to64,0.0139
2021-06-22,25to64,0.0133
2021-06-23,25to64,0.0130
2021-06-24,25to64,0.0133
2021-06-25,25to64,0.0132
2021-06-26,25to64,0.0129
2021-06-27,25to64,0.0131
2021-06-28,25to64,0.0128
2021-06-29,25to64,0.0123
2021-06-30,25to64,0.0120
2021-07-01,25to64,0.0114
2021-07-02,25to64,0.0112
2021-07-03,25to64,0.0108
2021-07-04,25to64,0.0107
2021-07-05,25to64,0.0106
2021-07-06,25to64,0.0109
2021-07-07,25to64,0.0106
2021-07-08,25to64,0.0101
2021-07-09,25to64,0.0095
2021-07-10,25to64,0.0093
2021-07-11,25to64,0.0087
2021-07-12,25to64,0.0081
2021-07-13,25to64,0.0074
2021-07-14,25to64,0.0073
2021-07-15,25to64,0.0073
2021-07-16,25to64,0.0076
2021-07-17,25to64,0.0078
2021-07-18,25to64,0.0079
2021-07-19,25to64,0.0085
2021-07-20,25to64,0.0092
2021-07-21,25to64,0.0095
2021-07-22,25to64,0.0096
2021-07-23,25to64,0.0096
2021-07-24,25to64,0.0095
2021-07-25,25to64,0.0094
2021-07-26,25to64,0.0094
2021-07-27,25to64,0.0095
2021-07-28,25to64,0.0097
2021-07-29,25to64,0.0103
2021-07-30,25to64,0.0109
2021-07-31,25to64,0.0110
2021-08-01,25to64,0.0111
2021-08-02,25to64,0.0118
2021-08-03,25to64,0.0115
2021-08-04,25to64,0.0124
2021-08-05,25to64,0.0133
2021-08-06,25to64,0.0141
2021-08-07,25to64,0.0154
2021-08-08,25to64,0.0166
2021-08-09,25to64,0.0172
2021-08-10,25to64,0.0191
2021-08-11,25to64,0.0205
2021-08-12,25to64,0.0224
2021-08-13,25to64,0.0234
2021-08-14,25to64,0.0243
2021-08-15,25to64,0.0252
2021-08-16,25to64,0.0259
2021-08-17,25to64,0.0267
2021-08-18,25to64,0.0280
2021-08-19,25to64,0.0280
2021-08-20,25to64,0.0288
2021-08-21,25to64,0.0294
2021-08-22,25to64,0.0300
2021-08-23,25to64,0.0308
2021-08-24,25to64,0.0318
2021-08-25,25to64,0.0317
2021-08-26,25to64,0.0326
2021-08-27,25to64,0.0332
2021-08-28,25to64,0.0334
2021-08-29,25to64,0.0332
2021-08-30,25to64,0.0341
2021-08-31,25to64,0.0345
2021-09-01,25to64,0.0355
2021-09-02,25to64,0.0358
2021-09-03,25to64,0.0355
2021-09-04,25to64,0.0351
2021-09-05,25to64,0.0354
2021-09-06,25to64,0.0361
2021-09-07,25to64,0.0358
2021-09-08,25to64,0.0354
2021-09-09,25to64,0.0351
2021-09-10,25to64,0.0349
2021-09-11,25to64,0.0346
2021-09-12,25to64,0.0340
2021-09-13,25to64,0.0328
2021-09-14,25to64,0.0324
2021-09-15,25to64,0.0319
2021-09-16,25to64,0.0313
2021-09-17,25to64,0.0305
2021-09-18,25to64,0.0307
2021-09-19,25to64,0.0306
2021-09-20,25to64,0.0295
2021-09-21,25to64,0.0302
2021-09-22,25to64,0.0295
2021-09-23,25to64,0.0283
2021-09-24,25to64,0.0281
2021-09-25,25to64,0.0272
2021-09-26,25to64,0.0270
2021-09-27,25to64,0.0267
2021-09-28,25to64,0.0257
2021-09-29,25to64,0.0248
2021-09-30,25to64,0.0249
2021-10-01,25to64,0.0242
2021-10-02,25to64,0.0242
2021-10-03,25to64,0.0239
2021-10-04,25to64,0.0243
2021-10-05,25to64,0.0233
2021-10-06,25to64,0.0237
2021-10-07,25to64,0.0232
2021-10-08,25to64,0.0231
2021-10-09,25to64,0.0230
2021-10-10,25to64,0.0227
2021-10-11,25to64,0.0226
2021-10-12,25to64,0.0229
2021-10-13,25to64,0.0217
2021-10-14,25to64,0.0212
2021-10-15,25to64,0.0209
2021-10-16,25to64,0.0206
2021-10-17,25to64,0.0205
2021-10-18,25to64,0.0196
2021-10-19,25to64,0.0188
2021-10-20,25to64,0.0189
2021-10-21,25to64,0.0188
2021-10-22,25to64,0.0183
2021-10-23,25to64,0.0180
2021-10-24,25to64,0.0177
2021-10-25,25to64,0.0175
2021-10-26,25to64,0.0178
2021-10-27,25to64,0.0176
2021-10-28,25to64,0.0171
2021-10-29,25to64,0.0176
2021-10-30,25to64,0.0179
2021-10-31,25to64,0.0182
2021-11-01,25to64,0.0189
2021-11-02,25to64,0.0196
2021-11-03,25to64,0.0203
2021-11-04,25to64,0.0215
2021-11-05,25to64,0.0218
2021-11-06,25to64,0.0222
2021-11-07,25to64,0.0227
2021-11-08,25to64,0.0229
2021-11-09,25to64,0.0234
2021-11-10,25to64,0.0244
2021-11-11,25to64,0.0245
2021-11-12,25to64,0.0251
2021-11-13,25to64,0.0255
2021-11-14,25to64,0.0255
2021-11-15,25to64,0.0258
2021-11-16,25to64,0.0261
2021-11-17,25to64,0.0262
2021-11-18,25to64,0.0267
2021-11-19,25to64,0.0270
2021-11-20,25to64,0.0279
2021-11-21,25to64,0.0287
2021-11-22,25to64,0.0293
2021-11-23,25to64,0.0297
2021-11-24,25to64,0.0302
2021-11-25,25to64,0.0310
2021-11-26,25to64,0.0319
2021-11-27,25to64,0.0321
2021-11-28,25to64,0.0319
2021-11-29,25to64,0.0329
2021-11-30,25to64,0.0334
2021-12-01,25to64,0.0334
2021-12-02,25to64,0.0338
2021-12-03,25to64,0.0341
2021-12-04,25to64,0.0337
2021-12-05,25to64,0.0341
2021-12-06,25to64,0.0342
2021-12-07,25to64,0.0349
2021-12-08,25to64,0.0359
2021-12-09,25to64,0.0372
2021-12-10,25to64,0.0384
2021-12-11,25to64,0.0401
2021-12-12,25to64,0.0411
2021-12-13,25to64,0.0451
2021-12-14,25to64,0.0506
2021-12-15,25to64,0.0593
2021-12-16,25to64,0.0676
2021-12-17,25to64,0.0759
2021-12-18,25to64,0.0833
2021-12-19,25to64,0.0907
2021-12-20,25to64,0.1059
2021-12-21,25to64,0.1237
2021-12-22,25to64,0.1419
2021-12-23,25to64,0.1591
2021-12-24,25to64,0.1759
2021-12-25,25to64,0.1856
2021-12-26,25to64,0.1988
2021-12-27,25to64,0.2234
2021-12-28,25to64,0.2501
2021-12-29,25to64,0.2775
2021-12-30,25to64,0.3031
2021-12-31,25to64,0.3126
2022-01-01,25to64,0.3123
2022-01-02,25to64,0.3121
2022-01-03,25to64,0.3104
2022-01-04,25to64,0.3034
2022-01-05,25to64,0.2917
2022-01-06,25to64,0.2722
2022-01-07,25to64,0.2628
2022-01-08,25to64,0.2650
2022-01-09,25to64,0.2646
2022-01-10,25to64,0.2593
2022-01-11,25to64,0.2533
2022-01-12,25to64,0.2448
2022-01-13,25to64,0.2374
2022-01-14,25to64,0.2306
2022-01-15,25to64,0.2267
2022-01-16,25to64,0.2217
2022-01-17,25to64,0.2117
2022-01-18,25to64,0.2054
2022-01-19,25to64,0.2005
2022-01-20,25to64,0.1965
2022-01-21,25to64,0.1934
2022-01-22,25to64,0.1886
2022-01-23,25to64,0.1832
2022-01-24,25to64,0.1794
2022-01-25,25to64,0.1704
2022-01-26,25to64,0.1635
2022-01-27,25to64,0.1561
2022-01-28,25to64,0.1502
2022-01-29,25to64,0.1445
2022-01-30,25to64,0.1418
2022-01-31,25to64,0.1371
2022-02-01,25to64,0.1320
2022-02-02,25to64,0.1275
2022-02-03,25to64,0.1256
2022-02-04,25to64,0.1221
2022-02-05,25to64,0.1200
2022-02-06,25to64,0.1176
2022-02-07,25to64,0.1149
2022-02-08,25to64,0.1124
2022-02-09,25to64,0.1095
2022-02-10,25to64,0.1076
2022-02-11,25to64,0.1056
2022-02-12,25to64,0.1036
2022-02-13,25to64,0.1014
2022-02-14,25to64,0.0993
2022-02-15,25to64,0.0971
2022-02-16,25to64,0.0954
2022-02-17,25to64,0.0935
2022-02-18,25to64,0.0929
2022-02-19,25to64,0.0919
2022-02-20,25to64,0.0903
2022-02-21,25to64,0.0866
2022-02-22,25to64,0.0860
2022-02-23,25to64,0.0859
2022-02-24,25to64,0.0861
2022-02-25,25to64,0.0860
2022-02-26,25to64,0.0851
2022-02-27,25to64,0.0853
2022-02-28,25to64,0.0890
2022-03-01,25to64,0.0913
2022-03-02,25to64,0.0927
2022-03-03,25to64,0.0937
2022-03-04,25to64,0.0957
2022-03-05,25to64,0.0997
2022-03-06,25to64,0.1056
2022-03-07,25to64,0.1099
2022-03-08,25to64,0.1104
2022-03-09,25to64,0.1142
2022-03-10,25to64,0.1164
2022-03-11,25to64,0.1188
2022-03-12,25to64,0.1204
2022-03-13,25to64,0.1208
2022-03-14,25to64,0.1237
2022-03-15,25to64,0.1275
2022-03-16,25to64,0.1303
2022-03-17,25to64,0.1311
2022-03-18,25to64,0.1329
2022-03-19,25to64,0.1339
2022-03-20,25to64,0.1351
2022-03-21,25to64,0.1385
2022-03-22,25to64,0.1416
2022-03-23,25to64,0.1434
2022-03-24,25to64,0.1488
2022-03-25,25to64,0.1515
2022-03-26,25to64,0.1534
2022-03-27,25to64,0.1551
2022-03-28,25to64,0.1612
2022-03-29,25to64,0.1665
2022-03-30,25to64,0.1728
2022-03-31,25to64,0.1768
2022-04-01,25to64,0.1824
2022-04-02,25to64,0.1871
2022-04-03,25to64,0.1912
2022-04-04,25to64,0.1965
2022-04-05,25to64,0.2004
2022-04-06,25to64,0.2043
2022-04-07,25to64,0.2073
2022-04-08,25to64,0.2076
2022-04-09,25to64,0.2076
2022-04-10,25to64,0.2070
2022-04-11,25to64,0.2080
2022-04-12,25to64,0.2084
2022-04-13,25to64,0.2067
2022-04-14,25to64,0.2051
2022-04-15,25to64,0.2061
2022-04-16,25to64,0.2076
2022-04-17,25to64,0.2070
2022-04-18,25to64,0.2045
2022-04-19,25to64,0.2033
2022-04-20,25to64,0.2004
2022-04-21,25to64,0.1984
2022-04-22,25to64,0.1959
2022-04-23,25to64,0.1916
2022-04-24,25to64,0.1902
2022-04-25,25to64,0.1833
2022-04-26,25to64,0.1752
2022-04-27,25to64,0.1702
2022-04-28,25to64,0.1645
2022-04-29,25to64,0.1591
2022-04-30,25to64,0.1570
2022-05-01,25to64,0.1555
2022-05-02,25to64,0.1534
2022-05-03,25to64,0.1519
2022-05-04,25to64,0.1493
2022-05-05,25to64,0.1477
2022-05-06,25to64,0.1467
2022-05-07,25to64,0.1469
2022-05-08,25to64,0.1462
2022-05-09,25to64,0.1454
2022-05-10,25to64,0.1427
2022-05-11,25to64,0.1395
2022-05-12,25to64,0.1354
2022-05-13,25to64,0.1314
2022-05-14,25to64,0.1291
2022-05-15,25to64,0.1278
2022-05-16,25to64,0.1229
2022-05-17,25to64,0.1174
2022-05-18,25to64,0.1130
2022-05-19,25to64,0.1090
2022-05-20,25to64,0.1051
2022-05-21,25to64,0.1027
2022-05-22,25to64,0.1002
2022-05-23,25to64,0.0947
2022-05-24,25to64,0.0939
2022-05-25,25to64,0.0903
2022-05-26,25to64,0.0901
2022-05-27,25to64,0.0901
2022-05-28,25to64,0.0893
2022-05-29,25to64,0.0874
2022-05-30,25to64,0.0887
2022-05-31,25to64,0.0857
2022-06-01,25to64,0.0861
2022-06-02,25to64,0.0851
2022-06-03,25to64,0.0838
2022-06-04,25to64,0.0825
2022-06-05,25to64,0.0825
2022-06-06,25to64,0.0805
2022-06-07,25to64,0.0795
2022-06-08,25to64,0.0791
2022-06-09,25to64,0.0781
2022-06-10,25to64,0.0772
2022-06-11,25to64,0.0771
2022-06-12,25to64,0.0783
2022-06-13,25to64,0.0781
2022-06-14,25to64,0.0812
2022-06-15,25to64,0.0819
2022-06-16,25to64,0.0814
2022-06-17,25to64,0.0822
2022-06-18,25to64,0.0831
2022-06-19,25to64,0.0840
2022-06-20,25to64,0.0862
2022-06-21,25to64,0.0874
2022-06-22,25to64,0.0897
2022-06-23,25to64,0.0942
2022-06-24,25to64,0.0994
2022-06-25,25to64,0.1010
2022-06-26,25to64,0.1028
2022-06-27,25to64,0.1085
2022-06-28,25to64,0.1138
2022-06-29,25to64,0.1193
2022-06-30,25to64,0.1235
2022-07-01,25to64,0.1258
2022-07-02,25to64,0.1315
2022-07-03,25to64,0.1364
2022-07-04,25to64,0.1430
2022-07-05,25to64,0.1473
2022-07-06,25to64,0.1523
2022-07-07,25to64,0.1569
2022-07-08,25to64,0.1591
2022-07-09,25to64,0.1587
2022-07-10,25to64,0.1568
2022-07-11,25to64,0.1608
2022-07-12,25to64,0.1640
2022-07-13,25to64,0.1649
2022-07-14,25to64,0.1651
2022-07-15,25to64,0.1654
2022-07-16,25to64,0.1663
2022-07-17,25to64,0.1687
2022-07-18,25to64,0.1717
2022-07-19,25to64,0.1725
2022-07-20,25to64,0.1709
2022-07-21,25to64,0.1703
2022-07-22,25to64,0.1671
2022-07-23,25to64,0.1663
2022-07-24,25to64,0.1660
2022-07-25,25to64,0.1627
2022-07-26,25to64,0.1580
2022-07-27,25to64,0.1569
2022-07-28,25to64,0.1548
2022-07-29,25to64,0.1552
2022-07-30,25to64,0.1541
2022-07-31,25to64,0.1537
2022-08-01,25to64,0.1496
2022-08-02,25to64,0.1541
2022-08-03,25to64,0.1548
2022-08-04,25to64,0.1529
2022-08-05,25to64,0.1519
2022-08-06,25to64,0.1529
2022-08-07,25to64,0.1496
2022-08-08,25to64,0.1498
2022-08-09,25to64,0.1421
2022-08-10,25to64,0.1392
2022-08-11,25to64,0.1404
2022-08-12,25to64,0.1415
2022-08-13,25to64,0.1394
2022-08-14,25to64,0.1399
